City,Colors Reported,Shape Reported,State,Time,sighting,Year
Morristown,RED,DISK,TN,2012-07-23 04:00:00,1,2012
Ronan,RED GREEN,SPHERE,MT,2012-07-23 04:15:00,1,2012
Surf City,,FORMATION,NC,2012-07-23 05:00:00,1,2012
Chantilly,,OTHER,VA,2012-07-23 09:45:00,1,2012
Metamora,,FIREBALL,MI,2012-07-23 11:00:00,1,2012
Pensacola,,OVAL,FL,2012-07-23 12:45:00,1,2012
Las Vegas,,SPHERE,NV,2012-07-23 13:31:00,1,2012
Portland,,OVAL,OR,2012-07-23 15:00:00,1,2012
Gates,,CIRCLE,OR,2012-07-23 18:00:00,1,2012
Berthoud area,ORANGE BLUE,,CO,2012-07-23 21:47:00,1,2012
Duck,RED,LIGHT,NC,2012-07-23 22:00:00,1,2012
Overland Park,ORANGE,FIREBALL,KS,2012-07-23 22:02:00,1,2012
New York City,RED,OTHER,NY,2012-07-23 22:20:00,1,2012
Lakeside,,LIGHT,CA,2012-07-23 22:41:00,1,2012
Bloomington,,,IL,2012-07-23 22:55:00,1,2012
Chico,,CIRCLE,CA,2012-07-23 23:30:00,1,2012
Adel,,FLASH,IA,2012-07-23 23:55:00,1,2012
Corinth,RED,TRIANGLE,MS,2012-07-24 12:24:00,1,2012
Brighton,,,MI,2012-07-24 21:06:00,1,2012
Cuyahoga Falls,ORANGE,TRIANGLE,OH,2012-07-24 21:45:00,1,2012
Ogden,,LIGHT,UT,2012-07-24 22:00:00,1,2012
Adamsville,,SPHERE,PA,2012-07-24 22:30:00,1,2012
Oxnard,,LIGHT,CA,2012-07-24 22:30:00,1,2012
Staten Island,,TRIANGLE,NY,2012-07-24 22:30:00,1,2012
Lancaster,,FIREBALL,OH,2012-07-24 23:00:00,1,2012
East Palestine,,EGG,OH,2012-07-24 23:40:00,1,2012
Columbus,,TRIANGLE,OH,2012-07-25 00:00:00,1,2012
Leroy,,OVAL,MI,2012-07-25 01:00:00,1,2012
Anchorage,,OTHER,AK,2012-07-25 01:15:00,1,2012
Chicago,,OVAL,IL,2012-07-25 02:15:00,1,2012
Chicago,,OVAL,IL,2012-07-25 02:15:00,1,2012
Audubon,ORANGE,TEARDROP,PA,2012-07-25 03:00:00,1,2012
Fairless Hills,,CIRCLE,PA,2012-07-25 03:56:00,1,2012
King George,,CIRCLE,VA,2012-07-25 06:25:00,1,2012
Bedford,ORANGE BLUE,FIREBALL,IN,2012-07-25 11:30:00,1,2012
Middletown,,SPHERE,CT,2012-07-25 16:00:00,1,2012
Brentwood,,OTHER,NH,2012-07-25 17:58:00,1,2012
Albany,,CROSS,OR,2012-07-25 20:10:00,1,2012
Indialantic,ORANGE GREEN,OVAL,FL,2012-07-25 21:00:00,1,2012
Safford,,FIREBALL,AZ,2012-07-25 21:00:00,1,2012
Playa Del Rey,,FIREBALL,CA,2012-07-25 21:10:00,1,2012
Clarence,,LIGHT,MO,2012-07-25 22:00:00,1,2012
Kure Beach,,CIRCLE,NC,2012-07-25 22:00:00,1,2012
Myrtle Beach,ORANGE,SPHERE,SC,2012-07-25 22:00:00,1,2012
Wilmington,ORANGE,SPHERE,DE,2012-07-25 22:15:00,1,2012
York Beach,,LIGHT,ME,2012-07-25 22:15:00,1,2012
Ocean Isle,RED ORANGE,SPHERE,NC,2012-07-25 22:20:00,1,2012
Cumberland,,CIRCLE,RI,2012-07-25 22:25:00,1,2012
Lake Stevens,ORANGE,FIREBALL,WA,2012-07-25 22:30:00,1,2012
Marion,,CIGAR,LA,2012-07-25 22:30:00,1,2012
Elkins,RED ORANGE,DISK,AR,2012-07-26 00:14:00,1,2012
Puyallup,,FLASH,WA,2012-07-26 01:30:00,1,2012
Cornelius,,VARIOUS,OR,2012-07-26 01:45:00,1,2012
Slidell,,CIRCLE,LA,2012-07-26 02:45:00,1,2012
Grand Bay,RED,LIGHT,AL,2012-07-26 03:30:00,1,2012
Silvia,BLUE,CIRCLE,MO,2012-07-26 04:50:00,1,2012
Centereach,,CIRCLE,NY,2012-07-26 19:00:00,1,2012
Bryant,,LIGHT,AR,2012-07-26 19:35:00,1,2012
Centereach,,,NY,2012-07-26 20:25:00,1,2012
Burlington,,SPHERE,NC,2012-07-26 21:00:00,1,2012
Arcata,GREEN,FORMATION,CA,2012-07-26 21:50:00,1,2012
South Portland,,LIGHT,ME,2012-07-26 22:00:00,1,2012
Avon,,FIREBALL,NC,2012-07-26 23:30:00,1,2012
Schneider,RED YELLOW BLUE,OTHER,IN,2012-07-27 00:00:00,1,2012
Stevensville,,LIGHT,MD,2012-07-27 00:10:00,1,2012
Des Moines,YELLOW,FIREBALL,IA,2012-07-27 04:07:00,1,2012
San Diego,,CYLINDER,CA,2012-07-27 07:00:00,1,2012
Cedar Hills,RED,CIRCLE,UT,2012-07-27 09:30:00,1,2012
Corinth,RED,TRIANGLE,MS,2012-07-27 12:39:00,1,2012
Clyde,,TRIANGLE,NC,2012-07-27 19:00:00,1,2012
Hagerstown,,TEARDROP,IN,2012-07-27 20:57:00,1,2012
Nags Head,,SPHERE,NC,2012-07-27 21:00:00,1,2012
Naples,ORANGE,FIREBALL,FL,2012-07-27 21:00:00,1,2012
Ship Bottom,ORANGE,SPHERE,NJ,2012-07-27 21:15:00,1,2012
Tacoma,,FIREBALL,WA,2012-07-27 22:00:00,1,2012
Bonney Lake,RED,TRIANGLE,WA,2012-07-27 22:30:00,1,2012
Hilliard,RED,OVAL,OH,2012-07-27 22:30:00,1,2012
Nashua,,LIGHT,NH,2012-07-27 22:30:00,1,2012
Wamego,BLUE,FORMATION,KS,2012-07-27 22:45:00,1,2012
Buffalo,,FIREBALL,NY,2012-07-27 23:00:00,1,2012
St. Peters,,CIRCLE,MO,2012-07-27 23:00:00,1,2012
Grand Rapids,,LIGHT,MI,2012-07-27 23:15:00,1,2012
Elkhart,ORANGE,CIRCLE,IN,2012-07-27 23:32:00,1,2012
Lincoln City,,FORMATION,OR,2012-07-28 00:00:00,1,2012
Huntington,BLUE,LIGHT,NY,2012-07-28 03:00:00,1,2012
Prescott Valley,RED,TRIANGLE,AZ,2012-07-28 03:00:00,1,2012
Lindenwold,,LIGHT,NJ,2012-07-28 03:18:00,1,2012
Chewelah,,LIGHT,WA,2012-07-28 03:34:00,1,2012
Mims,,SPHERE,FL,2012-07-28 04:15:00,1,2012
Dade City,,SPHERE,FL,2012-07-28 04:30:00,1,2012
Omaha,,TEARDROP,NE,2012-07-28 16:07:00,1,2012
Las Vegas,,SPHERE,NV,2012-07-28 19:38:00,1,2012
Phoenix,,VARIOUS,AZ,2012-07-28 20:30:00,1,2012
Greer,ORANGE,FIREBALL,SC,2012-07-28 20:45:00,1,2012
Liberty Boro,,TRIANGLE,PA,2012-07-28 20:55:00,1,2012
Chula Vista,,,CA,2012-07-28 21:00:00,1,2012
Petal,ORANGE,OTHER,MS,2012-07-28 21:00:00,1,2012
Schaumburg,ORANGE,LIGHT,IL,2012-07-28 21:00:00,1,2012
Upland,,CROSS,CA,2012-07-28 21:10:00,1,2012
Upland,,CROSS,CA,2012-07-28 21:10:00,1,2012
Cornish,YELLOW,CIRCLE,ME,2012-07-28 21:15:00,1,2012
Cranberry Township,,FIREBALL,PA,2012-07-28 21:15:00,1,2012
North Arlington,RED,SPHERE,NJ,2012-07-28 21:15:00,1,2012
Gary,ORANGE,FORMATION,IN,2012-07-28 21:30:00,1,2012
Olathe,RED,LIGHT,KS,2012-07-28 21:30:00,1,2012
Stoughton,,FIREBALL,WI,2012-07-28 21:30:00,1,2012
Vernon Hills,,SPHERE,IL,2012-07-28 21:30:00,1,2012
Dayton,,SPHERE,OH,2012-07-28 21:40:00,1,2012
Camarillo,,CIGAR,CA,2012-07-28 22:00:00,1,2012
Lancaster,,DIAMOND,CA,2012-07-28 22:00:00,1,2012
Massapequa Park,,SPHERE,NY,2012-07-28 22:00:00,1,2012
Kennesaw,,OTHER,GA,2012-07-28 22:45:00,1,2012
Macomb Township,BLUE,LIGHT,MI,2012-07-28 23:05:00,1,2012
Red Wing,RED ORANGE,SPHERE,MN,2012-07-28 23:25:00,1,2012
Cummings,,LIGHT,IA,2012-07-28 23:45:00,1,2012
Lincoln City,ORANGE,CIRCLE,OR,2012-07-28 23:45:00,1,2012
Trotwood,,DIAMOND,OH,2012-07-28 23:50:00,1,2012
Oswego,,LIGHT,NY,2012-07-29 00:05:00,1,2012
Imlay City,,FIREBALL,MI,2012-07-29 00:15:00,1,2012
Chicago,,LIGHT,IL,2012-07-29 01:00:00,1,2012
Sevierville,ORANGE,FIREBALL,TN,2012-07-29 02:47:00,1,2012
Kill Devil Hills,,FIREBALL,NC,2012-07-29 03:00:00,1,2012
New Prague,,FLASH,MN,2012-07-29 04:00:00,1,2012
Winterset,,FIREBALL,IA,2012-07-29 11:00:00,1,2012
Monroe,ORANGE,LIGHT,CT,2012-07-29 20:50:00,1,2012
Asheville,,CIGAR,NC,2012-07-29 21:00:00,1,2012
Ann Arbor,ORANGE,CYLINDER,MI,2012-07-29 21:30:00,1,2012
Gap,RED ORANGE,FIREBALL,PA,2012-07-29 21:30:00,1,2012
Shelbyville,,FIREBALL,IN,2012-07-29 21:38:00,1,2012
Shelbyville,,FIREBALL,IN,2012-07-29 21:38:00,1,2012
Bowie,,LIGHT,MD,2012-07-29 22:00:00,1,2012
Buffalo,ORANGE,FIREBALL,NY,2012-07-29 22:00:00,1,2012
Portland,RED,FLASH,OR,2012-07-29 22:00:00,1,2012
Brooklyn,ORANGE,LIGHT,MI,2012-07-29 22:05:00,1,2012
Sinking Spring,,CIRCLE,PA,2012-07-29 22:21:00,1,2012
Granite Falls,,TEARDROP,NC,2012-07-29 23:00:00,1,2012
Highland,,FIREBALL,IN,2012-07-29 23:00:00,1,2012
Coeur d'Alene,RED ORANGE,CIRCLE,ID,2012-07-29 23:30:00,1,2012
Ithaca,,,NY,2012-07-29 23:30:00,1,2012
Littleton,,LIGHT,CO,2012-07-30 01:00:00,1,2012
Sicklerville,ORANGE,FLASH,NJ,2012-07-30 01:00:00,1,2012
New York City,GREEN,OVAL,NY,2012-07-30 02:00:00,1,2012
Brightwaters,,LIGHT,NY,2012-07-30 04:00:00,1,2012
Sunny Isles Beach,,TRIANGLE,FL,2012-07-30 04:22:00,1,2012
New York City,,CIRCLE,NY,2012-07-30 16:00:00,1,2012
Beaverton,,,OR,2012-07-30 17:40:00,1,2012
Clifton Heights,RED ORANGE,CIRCLE,PA,2012-07-30 20:00:00,1,2012
Hugo,,,MN,2012-07-30 21:30:00,1,2012
Olathe,,LIGHT,KS,2012-07-30 21:50:00,1,2012
Ypsilanti,RED,OVAL,MI,2012-07-30 22:00:00,1,2012
Tawas City,,FIREBALL,MI,2012-07-30 23:00:00,1,2012
Federal Way,,LIGHT,WA,2012-07-31 00:00:00,1,2012
Shasta,,,CA,2012-07-31 00:00:00,1,2012
Huntington Beach,,LIGHT,CA,2012-07-31 01:22:00,1,2012
Portland,ORANGE,SPHERE,OR,2012-07-31 03:33:00,1,2012
Sandy,RED,FORMATION,UT,2012-07-31 04:07:00,1,2012
Los Angeles,,LIGHT,CA,2012-07-31 05:15:00,1,2012
Salem,RED,DISK,OR,2012-07-31 10:15:00,1,2012
Colorado Springs,,FIREBALL,CO,2012-07-31 19:28:00,1,2012
Universal City,,DIAMOND,CA,2012-07-31 20:00:00,1,2012
Livermore,RED,CIRCLE,CA,2012-07-31 20:45:00,1,2012
Pasco,,,WA,2012-07-31 21:00:00,1,2012
Richland,ORANGE,,WA,2012-07-31 21:00:00,1,2012
Clio,ORANGE,FIREBALL,MI,2012-07-31 21:30:00,1,2012
Sussex,ORANGE,,WI,2012-07-31 21:30:00,1,2012
Livermore,,FIREBALL,CA,2012-07-31 21:50:00,1,2012
Livermore,RED,FORMATION,CA,2012-07-31 22:05:00,1,2012
Wallula,RED,,OR,2012-07-31 22:15:00,1,2012
Finley,,,WA,2012-07-31 22:30:00,1,2012
Waitsburg,,LIGHT,WA,2012-07-31 22:30:00,1,2012
Tum Tum,,LIGHT,WA,2012-07-31 22:40:00,1,2012
Kansas City,,OTHER,MO,2012-07-31 23:00:00,1,2012
Montgomery,,DISK,TX,2012-07-31 23:00:00,1,2012
Simpsonville,,FIREBALL,SC,2012-07-31 23:00:00,1,2012
Cape Girardeau,,DIAMOND,MO,2012-07-31 23:15:00,1,2012
Hayward,,OTHER,CA,2012-08-01 00:00:00,1,2012
Vero Beach,,TRIANGLE,FL,2012-08-01 00:00:00,1,2012
Twin Falls,RED,CIRCLE,ID,2012-08-01 00:45:00,1,2012
Idaho Panhandle,,TRIANGLE,ID,2012-08-01 02:00:00,1,2012
Paw Paw,,OVAL,WV,2012-08-01 02:00:00,1,2012
Union City,,FLASH,NJ,2012-08-01 05:00:00,1,2012
St. Charles,,TRIANGLE,MO,2012-08-01 20:00:00,1,2012
Wilson,,CIRCLE,NC,2012-08-01 20:00:00,1,2012
Sacramento,,LIGHT,CA,2012-08-01 20:30:00,1,2012
Bedford,ORANGE,SPHERE,VA,2012-08-01 21:00:00,1,2012
Harwich,ORANGE,LIGHT,MA,2012-08-01 21:10:00,1,2012
Greer,RED,LIGHT,SC,2012-08-01 21:50:00,1,2012
Columbus,,SPHERE,OH,2012-08-01 22:10:00,1,2012
Cape Girardeau,,OVAL,MO,2012-08-01 22:45:00,1,2012
Erie,,LIGHT,PA,2012-08-01 22:45:00,1,2012
Hampton,ORANGE,SPHERE,TN,2012-08-01 23:00:00,1,2012
Kansas City,,CIGAR,MO,2012-08-01 23:00:00,1,2012
Modesto,,FIREBALL,CA,2012-08-02 00:00:00,1,2012
Penn,ORANGE,OTHER,ND,2012-08-02 00:00:00,1,2012
Hampton,,OTHER,AR,2012-08-02 03:00:00,1,2012
Lake Havasu City,,DISK,AZ,2012-08-02 03:30:00,1,2012
Los Angeles,,LIGHT,CA,2012-08-02 04:45:00,1,2012
Big Pine Key,,OTHER,FL,2012-08-02 06:01:00,1,2012
Chicago,,CIGAR,IL,2012-08-02 15:00:00,1,2012
Walker,,DISK,MN,2012-08-02 15:00:00,1,2012
Dubois,,,PA,2012-08-02 21:00:00,1,2012
Garland,,TEARDROP,TX,2012-08-02 21:00:00,1,2012
Kennewick,RED,TRIANGLE,WA,2012-08-02 21:00:00,1,2012
Newark,,CIRCLE,DE,2012-08-02 21:00:00,1,2012
Oregon City,,FIREBALL,OR,2012-08-02 21:30:00,1,2012
Staten Island,,FIREBALL,NY,2012-08-02 21:30:00,1,2012
Palmdale,,SPHERE,CA,2012-08-02 22:50:00,1,2012
Lakeside,,LIGHT,CA,2012-08-02 23:00:00,1,2012
Van Horne,,DISK,IA,2012-08-02 23:18:00,1,2012
Missoula,,VARIOUS,MT,2012-08-03 00:30:00,1,2012
Farmington,,,NY,2012-08-03 01:00:00,1,2012
Murray,,CHEVRON,UT,2012-08-03 01:30:00,1,2012
Eaton Rapids,,DISK,MI,2012-08-03 03:30:00,1,2012
Port St. Lucie,,CIGAR,FL,2012-08-03 07:00:00,1,2012
Detroit,ORANGE,,MI,2012-08-03 09:43:00,1,2012
Bayonne,,CIRCLE,NJ,2012-08-03 16:00:00,1,2012
Kihei,,FIREBALL,HI,2012-08-03 20:25:00,1,2012
San Diego,,LIGHT,CA,2012-08-03 21:09:00,1,2012
San Diego,,LIGHT,CA,2012-08-03 21:10:00,1,2012
Simpsonville,,CIGAR,SC,2012-08-03 21:20:00,1,2012
Seattle,,LIGHT,WA,2012-08-03 21:30:00,1,2012
Roswell,,FIREBALL,GA,2012-08-03 21:45:00,1,2012
Renton,ORANGE,OVAL,WA,2012-08-03 22:00:00,1,2012
Goshen,,FIREBALL,IN,2012-08-03 22:20:00,1,2012
Binghamton,,FIREBALL,NY,2012-08-03 22:30:00,1,2012
New Bern,ORANGE,CIRCLE,NC,2012-08-03 22:30:00,1,2012
Bowling green,RED,CIRCLE,OH,2012-08-03 22:55:00,1,2012
Lyndhurst,,FIREBALL,NJ,2012-08-03 23:00:00,1,2012
Issaquah,,LIGHT,WA,2012-08-03 23:04:00,1,2012
Graham,RED BLUE,FIREBALL,WA,2012-08-04 00:30:00,1,2012
Ontario,,TRIANGLE,OR,2012-08-04 01:00:00,1,2012
Mathews,ORANGE,LIGHT,LA,2012-08-04 02:00:00,1,2012
St. Louis,,FORMATION,MO,2012-08-04 04:00:00,1,2012
Atlantic City,,FLASH,NJ,2012-08-04 05:00:00,1,2012
Hampton,RED,SPHERE,NH,2012-08-04 10:00:00,1,2012
Hillsville,,CIRCLE,VA,2012-08-04 13:00:00,1,2012
NW Crazy Mtns,,CIGAR,MT,2012-08-04 14:00:00,1,2012
Jacksonville,,CHEVRON,FL,2012-08-04 15:00:00,1,2012
Ewa Beach,,LIGHT,HI,2012-08-04 20:00:00,1,2012
Federal way,ORANGE,FORMATION,WA,2012-08-04 20:00:00,1,2012
Salem,GREEN,SPHERE,OR,2012-08-04 20:30:00,1,2012
Lewis Center,,LIGHT,OH,2012-08-04 21:00:00,1,2012
Pawtucket,RED,CYLINDER,RI,2012-08-04 21:00:00,1,2012
Sheridan,,CIRCLE,CO,2012-08-04 21:00:00,1,2012
Warrington,,FIREBALL,PA,2012-08-04 21:05:00,1,2012
Simpsonville,ORANGE,FIREBALL,SC,2012-08-04 21:12:00,1,2012
Washington,RED,LIGHT,PA,2012-08-04 21:20:00,1,2012
Sicklerville,RED,SPHERE,NJ,2012-08-04 21:30:00,1,2012
New Rochelle,ORANGE,FIREBALL,NY,2012-08-04 21:35:00,1,2012
Brewster,,FIREBALL,MA,2012-08-04 22:00:00,1,2012
Carlton,,FORMATION,NY,2012-08-04 22:00:00,1,2012
Chandler,GREEN,FLASH,AZ,2012-08-04 22:00:00,1,2012
Exeter,RED,LIGHT,NH,2012-08-04 22:00:00,1,2012
Old Bridge,RED,LIGHT,NJ,2012-08-04 22:00:00,1,2012
Olympia,,CONE,WA,2012-08-04 22:00:00,1,2012
Hickory,,TRIANGLE,NC,2012-08-04 22:05:00,1,2012
Hickory,,FORMATION,NC,2012-08-04 22:10:00,1,2012
Hickory,,LIGHT,NC,2012-08-04 22:10:00,1,2012
Vancouver,,CIRCLE,WA,2012-08-04 22:19:00,1,2012
East Troy,RED,TRIANGLE,WI,2012-08-04 23:00:00,1,2012
Hamlin Beach State Park,,OVAL,NY,2012-08-04 23:00:00,1,2012
Huntington,,LIGHT,IN,2012-08-04 23:05:00,1,2012
Littleton,,CIRCLE,CO,2012-08-04 23:30:00,1,2012
Wilson,,OTHER,NC,2012-08-05 01:00:00,1,2012
Lincoln,,FORMATION,CA,2012-08-05 01:08:00,1,2012
Hockison,,FLASH,WA,2012-08-05 02:00:00,1,2012
Phoenix,,OTHER,AZ,2012-08-05 02:00:00,1,2012
Des Moines,,LIGHT,IA,2012-08-05 05:00:00,1,2012
Decorah,,TRIANGLE,IA,2012-08-05 05:55:00,1,2012
Boca Raton,RED,,FL,2012-08-05 11:00:00,1,2012
Pensacola,,LIGHT,FL,2012-08-05 17:10:00,1,2012
Newark,,CIRCLE,DE,2012-08-05 17:50:00,1,2012
Alabaster,,CIGAR,AL,2012-08-05 19:40:00,1,2012
Barstow,,SPHERE,CA,2012-08-05 22:00:00,1,2012
Fort Smith,,SPHERE,AR,2012-08-05 22:00:00,1,2012
Seattle,,CIRCLE,WA,2012-08-05 22:00:00,1,2012
Ephraim,RED ORANGE,FIREBALL,WI,2012-08-05 22:15:00,1,2012
Hastings,,LIGHT,MN,2012-08-05 22:20:00,1,2012
Houston,RED,FIREBALL,TX,2012-08-05 22:23:00,1,2012
Ashby,,LIGHT,MN,2012-08-05 22:28:00,1,2012
Aurora,,OVAL,IL,2012-08-05 23:00:00,1,2012
Coventry,,CIRCLE,RI,2012-08-05 23:00:00,1,2012
Rochester,,LIGHT,MN,2012-08-05 23:00:00,1,2012
Minneapolis,ORANGE,FIREBALL,MN,2012-08-05 23:15:00,1,2012
Hyannis,ORANGE,FIREBALL,MA,2012-08-06 00:00:00,1,2012
Lewistown,,LIGHT,PA,2012-08-06 00:00:00,1,2012
Ripley,ORANGE GREEN BLUE,,WV,2012-08-06 00:00:00,1,2012
New York City,BLUE,LIGHT,NY,2012-08-06 00:55:00,1,2012
Nordland,RED,LIGHT,WA,2012-08-06 01:20:00,1,2012
Moscow,,LIGHT,ID,2012-08-06 04:00:00,1,2012
Hagerstown,,TRIANGLE,MD,2012-08-06 04:10:00,1,2012
Phoenix,,FLASH,NY,2012-08-06 05:00:00,1,2012
Erie,,LIGHT,PA,2012-08-06 10:16:00,1,2012
Philadelphia,,RECTANGLE,PA,2012-08-06 18:00:00,1,2012
Galveston,,OVAL,TX,2012-08-06 18:55:00,1,2012
Rancho Bernardo,,LIGHT,CA,2012-08-06 19:20:00,1,2012
Grove City,,LIGHT,PA,2012-08-06 19:50:00,1,2012
South Burligton,,VARIOUS,VT,2012-08-06 20:09:00,1,2012
Thousand Oaks,,LIGHT,CA,2012-08-06 20:16:00,1,2012
Fishkill,,LIGHT,NY,2012-08-06 21:00:00,1,2012
Gallatin,,TRIANGLE,TN,2012-08-06 21:00:00,1,2012
Miami,,OVAL,FL,2012-08-06 21:00:00,1,2012
Milan,ORANGE,CIRCLE,OH,2012-08-06 21:00:00,1,2012
Boonville,,SPHERE,IN,2012-08-06 21:05:00,1,2012
Crete,ORANGE,CIRCLE,IL,2012-08-06 21:30:00,1,2012
Revere,,LIGHT,MA,2012-08-06 21:30:00,1,2012
Seattle,,FIREBALL,WA,2012-08-06 21:33:00,1,2012
Springfield,RED,CIRCLE,VT,2012-08-06 21:35:00,1,2012
Hubbard,,CIRCLE,OH,2012-08-06 21:55:00,1,2012
Newark,,SPHERE,OH,2012-08-06 21:57:00,1,2012
Ripley,,LIGHT,OH,2012-08-06 21:57:00,1,2012
Van Voorhis,,LIGHT,PA,2012-08-06 21:59:00,1,2012
Exeter,,OTHER,PA,2012-08-06 22:00:00,1,2012
Los Banos,,FIREBALL,CA,2012-08-06 22:00:00,1,2012
North Bergen,,SPHERE,NJ,2012-08-06 22:00:00,1,2012
Pawleys Island,ORANGE,,SC,2012-08-06 22:00:00,1,2012
Pennsboro,,LIGHT,WV,2012-08-06 22:00:00,1,2012
Yacolt,,OVAL,WA,2012-08-06 22:00:00,1,2012
Yakima,,FORMATION,WA,2012-08-06 22:00:00,1,2012
Pawleys Island,ORANGE,LIGHT,SC,2012-08-06 22:05:00,1,2012
Bloomfield,,FIREBALL,IA,2012-08-06 22:30:00,1,2012
Conway,,FIREBALL,PA,2012-08-06 22:30:00,1,2012
Carson,,SPHERE,WA,2012-08-06 23:30:00,1,2012
Twentynine Palms,,VARIOUS,CA,2012-08-07 00:00:00,1,2012
Lubbock,,OTHER,TX,2012-08-07 00:35:00,1,2012
Linwood,ORANGE YELLOW BLUE,LIGHT,NJ,2012-08-07 01:00:00,1,2012
Denver,,LIGHT,CO,2012-08-07 03:00:00,1,2012
Patterson,,TRIANGLE,CA,2012-08-07 03:00:00,1,2012
Ogden,,VARIOUS,UT,2012-08-07 04:30:00,1,2012
Ocean Shores,RED GREEN,LIGHT,WA,2012-08-07 05:40:00,1,2012
Wells,,FIREBALL,ME,2012-08-07 07:40:00,1,2012
Seattle,BLUE,RECTANGLE,WA,2012-08-07 08:00:00,1,2012
New Britain,,LIGHT,CT,2012-08-07 08:40:00,1,2012
New Hampton,,,NH,2012-08-07 13:00:00,1,2012
Guyton,ORANGE,LIGHT,GA,2012-08-07 16:55:00,1,2012
Eastport,,LIGHT,ME,2012-08-07 20:00:00,1,2012
Pottsville,,,PA,2012-08-07 20:00:00,1,2012
West Barnstable,BLUE,LIGHT,MA,2012-08-07 20:00:00,1,2012
Boca Raton,,TEARDROP,FL,2012-08-07 20:20:00,1,2012
Bridgton,,LIGHT,ME,2012-08-07 20:45:00,1,2012
Concord,,OTHER,NH,2012-08-07 21:00:00,1,2012
New Britain,RED,CIRCLE,CT,2012-08-07 21:00:00,1,2012
North Myrtle Beach,,LIGHT,SC,2012-08-07 21:00:00,1,2012
Sebring,,FIREBALL,FL,2012-08-07 21:07:00,1,2012
Goleta,ORANGE,DISK,CA,2012-08-07 21:10:00,1,2012
Winthrop,,LIGHT,ME,2012-08-07 21:10:00,1,2012
Buxton,ORANGE YELLOW,LIGHT,NC,2012-08-07 21:15:00,1,2012
Surprise,,TRIANGLE,AZ,2012-08-07 21:15:00,1,2012
Surprise,,TRIANGLE,AZ,2012-08-07 21:15:00,1,2012
Ulster Heights,,CIRCLE,NY,2012-08-07 21:15:00,1,2012
Weston,,LIGHT,WV,2012-08-07 21:15:00,1,2012
Augusta,,CIRCLE,ME,2012-08-07 21:30:00,1,2012
Johnson City,,CIGAR,TN,2012-08-07 21:30:00,1,2012
Pacific City,ORANGE,LIGHT,OR,2012-08-07 21:30:00,1,2012
Lenexa,,FIREBALL,KS,2012-08-07 21:35:00,1,2012
Chino,,CIRCLE,CA,2012-08-07 21:40:00,1,2012
Orlando,ORANGE,CHEVRON,FL,2012-08-07 21:43:00,1,2012
Orlando,ORANGE,CHEVRON,FL,2012-08-07 21:43:00,1,2012
DeBordieu Beach,,SPHERE,SC,2012-08-07 21:45:00,1,2012
Meridian,ORANGE,OTHER,ID,2012-08-07 21:58:00,1,2012
Binghamton,,TRIANGLE,NY,2012-08-07 22:00:00,1,2012
Coffeville,,LIGHT,AL,2012-08-07 22:00:00,1,2012
Eau Claire,,TRIANGLE,WI,2012-08-07 22:00:00,1,2012
Hatteras,,LIGHT,NC,2012-08-07 22:00:00,1,2012
Lapeer,ORANGE,DISK,MI,2012-08-07 22:00:00,1,2012
Myrtle Beach,,SPHERE,SC,2012-08-07 22:00:00,1,2012
Troy,ORANGE,CIRCLE,MI,2012-08-07 22:00:00,1,2012
Finley,,OTHER,WA,2012-08-07 22:15:00,1,2012
Sheridan,,LIGHT,WY,2012-08-07 22:20:00,1,2012
Burbank,ORANGE GREEN BLUE,SPHERE,WA,2012-08-07 22:25:00,1,2012
Moundsville,,TRIANGLE,WV,2012-08-07 22:25:00,1,2012
Brownfield,,TRIANGLE,TX,2012-08-07 22:30:00,1,2012
Iowa City,,VARIOUS,IA,2012-08-07 22:35:00,1,2012
North Myrtle Beach,YELLOW,FIREBALL,SC,2012-08-07 22:35:00,1,2012
Myrtle Creek,ORANGE,FIREBALL,OR,2012-08-07 22:50:00,1,2012
Fairborn,,FIREBALL,OH,2012-08-07 23:00:00,1,2012
Kendallville,,SPHERE,IN,2012-08-07 23:00:00,1,2012
Old Orchard Beach,ORANGE YELLOW,CROSS,ME,2012-08-07 23:00:00,1,2012
Red Wing,RED,LIGHT,MN,2012-08-07 23:00:00,1,2012
Warriors Run,,LIGHT,PA,2012-08-07 23:00:00,1,2012
Warriors Run,,LIGHT,PA,2012-08-07 23:00:00,1,2012
Traverse City,ORANGE,LIGHT,MI,2012-08-07 23:05:00,1,2012
Red Hook,,LIGHT,NY,2012-08-08 00:00:00,1,2012
Redmond,,LIGHT,OR,2012-08-08 00:00:00,1,2012
San Ramon,RED GREEN,SPHERE,CA,2012-08-08 00:05:00,1,2012
Columbus,,SPHERE,OH,2012-08-08 02:30:00,1,2012
Spokane,,DISK,WA,2012-08-08 03:00:00,1,2012
Portland,,,OR,2012-08-08 05:00:00,1,2012
Canton,ORANGE,LIGHT,CT,2012-08-08 10:20:00,1,2012
Pace,RED,CIRCLE,FL,2012-08-08 10:45:00,1,2012
Middletown,,FIREBALL,MD,2012-08-08 10:58:00,1,2012
Poughkeepsie,,TRIANGLE,NY,2012-08-08 11:00:00,1,2012
Elizabeth,,DISK,NJ,2012-08-08 11:25:00,1,2012
Seven Mile,,FORMATION,OH,2012-08-08 19:40:00,1,2012
Myrtle Beach,ORANGE,SPHERE,SC,2012-08-08 19:45:00,1,2012
